,id,labels_old,labels
3445,3446,"[1.5095050e-14 3.4735704e-13 2.1208659e-13 ... 3.1366630e-12 4.7490760e-13
 1.1915965e-13]",0
3446,3447,"[4.8388574e-15 1.1967284e-15 1.2215509e-13 ... 8.1095604e-15 4.6856596e-20
 2.9563201e-12]",0
3447,3448,"[4.7247548e-09 5.7714713e-09 1.7115325e-09 ... 6.2939418e-09 2.1392411e-10
 2.7729866e-10]",0
3448,3449,"[2.3690930e-07 2.6020703e-06 6.2849273e-07 ... 2.3592575e-06 6.7459767e-09
 3.7105215e-06]",0
3449,3450,"[1.2723095e-14 9.1742708e-17 1.2478086e-13 ... 6.7616621e-14 7.1098050e-16
 4.8028513e-12]",0
3450,3451,"[3.0633563e-14 7.3382970e-15 8.0190856e-13 ... 1.1615541e-12 6.6379153e-14
 4.0686113e-14]",0
3451,3452,"[4.3197170e-09 4.2881450e-09 6.4114740e-09 ... 3.1108605e-08 1.3605593e-08
 4.5012222e-08]",0
3452,3453,"[3.6730470e-15 8.0614421e-13 3.0577379e-12 ... 2.9175455e-13 2.3696640e-13
 3.0002207e-12]",0
3453,3454,"[4.0781341e-15 2.9355796e-10 4.4501785e-12 ... 8.2973227e-14 8.1925848e-15
 4.0480425e-11]",0
3454,3455,"[1.7614180e-10 1.7072159e-09 8.0353141e-10 ... 1.9101422e-10 7.1636989e-12
 1.2923055e-08]",0
3455,3456,"[1.6866650e-14 4.5582500e-12 3.7343212e-11 ... 2.5757787e-11 3.2924450e-13
 6.8315904e-13]",0
3456,3457,"[1.1811101e-14 4.1789552e-15 3.0117919e-15 ... 8.1138214e-11 4.7223933e-13
 9.7319895e-13]",0
3457,3458,"[2.08746505e-15 2.40688898e-13 3.84589482e-14 ... 6.12474074e-14
 1.02608402e-14 1.29686665e-14]",0
3458,3459,"[4.1290310e-08 1.7246795e-07 5.8430800e-07 ... 4.0310596e-08 1.4130990e-11
 7.4126760e-10]",0
3459,3460,"[1.4305771e-15 5.0760587e-14 1.1218513e-12 ... 4.8527353e-18 2.0486325e-19
 1.4038838e-12]",0
3460,3461,"[3.4516616e-14 1.5157375e-09 6.5090634e-11 ... 3.1842855e-11 1.5067557e-13
 6.1712441e-11]",0
3461,3462,"[4.7621692e-15 4.7630568e-16 2.1031562e-14 ... 3.7504671e-15 5.2738608e-13
 3.8466926e-15]",0
3462,3463,"[2.5137547e-07 3.4604682e-06 1.5718844e-05 ... 1.2062385e-08 7.5290757e-10
 5.8283234e-07]",0
3463,3464,"[2.5891661e-15 9.6241726e-16 3.6802650e-14 ... 2.3268442e-15 3.0300774e-17
 1.4839241e-14]",0
3464,3465,"[2.5535403e-06 2.4471834e-07 6.9644528e-07 ... 1.4407888e-07 2.8916324e-07
 6.9598713e-07]",0
3465,3466,"[3.5961201e-09 1.8095166e-08 1.9367567e-08 ... 2.4433613e-10 9.7646460e-09
 7.5663440e-09]",0
3466,3467,"[1.3390779e-14 5.9137482e-13 3.6501314e-12 ... 8.3607729e-14 4.1102409e-17
 9.1590647e-16]",0
3467,3468,"[5.2660352e-15 2.2336556e-13 2.4404381e-15 ... 5.5766135e-16 1.6443944e-14
 1.6994820e-14]",0
3468,3469,"[1.5136733e-15 9.9457599e-14 1.3279383e-13 ... 2.4573142e-11 4.8337265e-17
 3.1883025e-15]",0
3469,3470,"[8.7263232e-14 1.6274633e-11 1.0208117e-10 ... 6.8977837e-11 1.0481245e-12
 6.6756117e-14]",0
3470,3471,"[4.0818386e-15 6.5957648e-17 1.0337807e-14 ... 1.8001922e-17 3.0094474e-16
 2.0297661e-14]",0
3471,3472,"[1.2604829e-15 1.5392907e-12 4.7942905e-13 ... 3.6623056e-13 5.7721542e-20
 1.7674050e-13]",0
3472,3473,"[2.0894635e-07 2.1643650e-08 1.6837640e-07 ... 4.4143507e-09 1.5127141e-07
 1.7504868e-07]",0
3473,3474,"[1.6122621e-15 6.5842644e-13 4.7719183e-14 ... 9.7116563e-15 1.3085330e-13
 2.0830423e-15]",0
3474,3475,"[1.4678077e-15 5.4426949e-16 1.7587810e-15 ... 2.0521016e-15 1.9364090e-15
 9.3209133e-17]",0
3475,3476,"[2.0952535e-13 5.8438199e-11 2.7610293e-12 ... 6.2153706e-13 3.6024218e-08
 6.4608985e-11]",0
3476,3477,"[2.5191645e-15 2.9993850e-16 1.9379830e-15 ... 2.3314199e-15 3.6180666e-12
 1.7011537e-16]",0
3477,3478,"[1.0806439e-14 1.5591746e-15 8.6717319e-15 ... 1.7091431e-14 4.9169690e-17
 3.0729550e-13]",0
3478,3479,"[9.5756888e-15 6.4922801e-13 3.4696482e-14 ... 1.7832644e-14 5.3421283e-16
 9.4715112e-12]",0
3479,3480,"[2.4206257e-14 8.9656566e-15 1.4461771e-14 ... 4.2044598e-15 1.0507922e-13
 2.1188351e-14]",0
3480,3481,"[4.2114127e-08 7.9528883e-07 2.7470506e-07 ... 2.5999439e-06 2.4261105e-06
 5.8358007e-09]",0
3481,3482,"[3.65645092e-16 2.62069853e-13 6.00742329e-14 ... 3.50190763e-14
 6.33447700e-17 1.18538915e-14]",0
3482,3483,"[4.7621692e-15 4.7630568e-16 2.1031562e-14 ... 3.7504666e-15 5.2738608e-13
 3.8466926e-15]",0
3483,3484,"[2.5558964e-17 6.6674324e-17 1.7060781e-18 ... 1.6236214e-19 9.8434673e-15
 6.6484786e-19]",0
3484,3485,"[8.1772588e-14 6.3354080e-13 5.0635748e-14 ... 4.1523686e-12 1.5745565e-19
 8.1459466e-12]",0
3485,3486,"[1.3907531e-15 1.4915895e-13 4.1562908e-12 ... 2.2384151e-13 1.5632797e-13
 5.2708841e-13]",0
3486,3487,"[1.1489250e-18 3.2527939e-18 2.7564117e-18 ... 1.0417764e-16 3.4516834e-13
 3.2728347e-17]",0
3487,3488,"[1.6231788e-15 2.7991782e-18 8.1132780e-15 ... 4.1140529e-17 4.6183521e-13
 6.2099910e-17]",0
3488,3489,"[2.2141750e-15 2.0013203e-12 4.0916855e-14 ... 3.5164971e-15 7.4832529e-17
 1.6515224e-15]",0
3489,3490,"[9.8627864e-15 7.6882436e-14 1.9788789e-13 ... 2.5003625e-14 7.0939497e-18
 2.9814082e-15]",0
3490,3491,"[1.0312231e-13 1.1238436e-11 3.0213229e-13 ... 5.1063729e-15 6.2058196e-18
 3.1806511e-14]",0
3491,3492,"[1.6131549e-14 3.8980114e-14 2.3919762e-15 ... 3.6491413e-13 2.4773922e-17
 7.0275437e-14]",0
3492,3493,"[7.5673050e-17 3.0014253e-14 5.1178032e-14 ... 2.1508547e-15 1.4146381e-16
 9.2155335e-14]",0
3493,3494,"[4.5565913e-15 2.5968927e-14 1.1426003e-11 ... 2.4038964e-14 1.8410454e-13
 1.7833289e-11]",0
3494,3495,"[8.26468147e-12 1.56849551e-11 1.04697796e-11 ... 2.23281393e-11
 2.24454201e-12 2.30308784e-12]",0
3495,3496,"[9.8057370e-13 3.7901336e-15 2.3877044e-12 ... 1.2335499e-15 1.3450180e-12
 1.3874638e-13]",0
3496,3497,"[5.4971159e-15 8.6591374e-15 2.1084592e-13 ... 5.7030091e-14 1.4276838e-13
 7.4504510e-14]",0
3497,3498,"[1.05043293e-13 1.12043935e-12 7.72888611e-12 ... 3.92601091e-11
 2.50429764e-11 1.65701272e-10]",0
3498,3499,"[7.9742763e-16 2.4095912e-12 8.1257958e-14 ... 3.6378155e-12 7.4682319e-15
 2.4595317e-15]",0
3499,3500,"[1.1669034e-16 1.0030640e-15 1.0146091e-15 ... 2.0324537e-15 7.1971911e-21
 6.2611178e-14]",0
3500,3501,"[1.2085876e-12 1.6360163e-10 1.1794481e-11 ... 7.9062267e-13 1.5182241e-15
 1.5762311e-10]",0
3501,3502,"[2.0749441e-16 4.0324814e-16 3.6725390e-17 ... 6.3153101e-20 2.2753783e-17
 3.8781937e-15]",0
3502,3503,"[2.4978172e-14 1.5162300e-12 1.7557103e-12 ... 9.4028030e-13 3.6474774e-17
 3.0687293e-11]",0
3503,3504,"[1.7801600e-08 8.9303507e-09 2.2536761e-07 ... 2.2768896e-08 2.0200356e-07
 6.9026868e-08]",0
3504,3505,"[3.2996525e-08 1.2208074e-08 4.3294673e-08 ... 3.4127081e-09 1.7858031e-08
 6.3610713e-08]",0
3505,3506,"[2.1929807e-14 1.1589720e-15 4.4551366e-13 ... 5.2636532e-12 6.6808975e-18
 2.8501930e-14]",0
3506,3507,"[4.6113410e-15 8.9568025e-15 6.4941825e-15 ... 3.3701273e-15 5.0021626e-16
 5.2611388e-14]",0
3507,3508,"[6.7277238e-14 3.3260511e-15 8.9599882e-13 ... 4.8970425e-13 8.3799859e-12
 4.1313553e-15]",0
3508,3509,"[1.6778825e-08 5.4239543e-11 1.8599434e-09 ... 9.8356390e-09 6.9815626e-10
 2.1551301e-08]",0
3509,3510,"[5.0339604e-15 5.8219725e-14 5.7283856e-15 ... 3.8781348e-15 1.0442836e-15
 2.4609084e-10]",0
3510,3511,"[1.82302171e-13 1.18641798e-11 1.94492087e-13 ... 1.23308465e-14
 4.36124791e-17 4.30034616e-13]",0
3511,3512,"[1.3364402e-13 1.4123479e-14 1.8042589e-13 ... 8.3349197e-13 7.6833912e-18
 9.3654747e-15]",0
3512,3513,"[1.2428981e-14 4.4563217e-15 3.1242626e-15 ... 8.5407591e-11 3.5314761e-13
 9.5576368e-13]",0
3513,3514,"[4.85018181e-14 1.87144594e-14 1.05307554e-13 ... 4.04701229e-13
 9.52152610e-19 3.21951396e-13]",0
3514,3515,"[1.3963150e-13 1.5170596e-09 1.3277927e-11 ... 1.2955666e-10 2.4435774e-15
 4.0262165e-13]",0
3515,3516,"[5.7754285e-15 1.5107913e-12 1.0032120e-10 ... 1.2034016e-11 2.4516071e-15
 2.0609707e-11]",0
3516,3517,"[4.1174009e-15 6.2818209e-11 2.1768873e-13 ... 5.5290438e-14 4.2008642e-17
 5.5769191e-13]",0
3517,3518,"[4.1378682e-16 6.0830480e-11 4.6940517e-13 ... 9.4832852e-15 1.1781031e-16
 1.6027170e-12]",0
3518,3519,"[1.5321003e-15 3.0648844e-16 3.9957466e-16 ... 9.9712732e-17 1.7658353e-20
 2.8192863e-15]",0
3519,3520,"[1.6946517e-15 9.4321666e-14 1.1680280e-12 ... 9.2080799e-15 1.3502595e-15
 5.5328387e-15]",0
3520,3521,"[7.1862114e-15 1.0496428e-16 1.9462575e-16 ... 5.4777475e-17 4.2006542e-14
 1.2486609e-13]",0
3521,3522,"[4.9617967e-16 2.1173159e-14 2.8385923e-15 ... 3.7121394e-13 4.8348933e-15
 8.2419054e-12]",0
3522,3523,"[5.4278244e-14 4.6072636e-14 5.7819343e-14 ... 1.5590106e-12 1.9875745e-10
 6.2480904e-14]",0
3523,3524,"[1.3745075e-07 1.3055622e-08 6.2274353e-07 ... 6.4847991e-06 1.5342602e-09
 1.2290253e-06]",0
3524,3525,"[3.4961946e-14 3.3942983e-12 1.3591857e-13 ... 2.5271160e-14 1.7461661e-15
 1.8117258e-12]",0
3525,3526,"[1.1338200e-11 2.1136195e-13 5.7994642e-12 ... 1.6014611e-14 3.3242992e-11
 5.6855082e-10]",0
3526,3527,"[2.0502941e-15 3.9795353e-14 2.0324335e-12 ... 5.0072637e-11 3.5593430e-17
 2.3103448e-11]",0
3527,3528,"[4.1599994e-13 9.9281408e-12 5.5348792e-13 ... 5.6980580e-11 1.1783948e-16
 1.2356794e-13]",0
3528,3529,"[2.3137523e-12 7.2342601e-12 9.9781676e-12 ... 1.5876835e-12 2.5645197e-10
 3.5084343e-13]",0
3529,3530,"[2.1261110e-13 1.1999910e-11 2.9922041e-11 ... 7.6709055e-13 2.7477043e-10
 1.4608757e-11]",0
3530,3531,"[6.3354921e-09 3.5966334e-08 1.4618010e-07 ... 4.5519655e-09 9.6524072e-01
 2.8946008e-07]",0
3531,3532,"[5.7421253e-15 3.7297119e-13 3.2783203e-13 ... 4.1893462e-15 9.8402909e-12
 2.3714410e-13]",0
3532,3533,"[4.9732929e-10 5.7152139e-10 6.6150203e-11 ... 1.2181570e-12 4.3332412e-07
 3.3850994e-10]",0
3533,3534,"[2.7964177e-15 9.5192063e-14 2.6390974e-13 ... 1.0999434e-11 8.9008644e-17
 5.8286384e-14]",0
3534,3535,"[2.9426861e-15 3.1921360e-15 9.2468342e-15 ... 1.6811128e-13 1.2134872e-12
 1.0897215e-15]",0
3535,3536,"[7.5690409e-16 2.3708267e-16 1.0309919e-15 ... 1.6400444e-13 5.0612384e-14
 2.3211373e-13]",0
3536,3537,"[1.6580756e-14 1.1507686e-12 5.3901501e-13 ... 7.3131995e-12 2.5705928e-17
 5.1060792e-12]",0
3537,3538,"[3.0573498e-14 2.3800902e-14 9.9830734e-13 ... 2.2928123e-14 7.6096400e-21
 1.6441923e-12]",0
3538,3539,"[8.0602459e-16 5.2508500e-15 7.1518354e-15 ... 4.7492159e-15 1.2269502e-17
 1.9938185e-12]",0
3539,3540,"[2.8034156e-14 7.6458624e-11 2.9586358e-11 ... 1.7470159e-11 5.6210673e-13
 2.1328443e-10]",0
3540,3541,"[1.2985498e-14 6.0088815e-13 3.6063472e-12 ... 8.6726457e-14 3.4222818e-17
 8.7786336e-16]",0
3541,3542,"[9.95398603e-16 1.90009040e-14 3.11916415e-16 ... 8.04412367e-15
 1.15130225e-08 1.49417425e-14]",0
3542,3543,"[1.9726211e-15 1.2661176e-13 3.4935433e-13 ... 4.7321808e-15 3.6289754e-18
 1.4205602e-15]",0
3543,3544,"[2.5500307e-07 7.5842423e-04 7.3446699e-06 ... 9.3401450e-06 1.7125020e-08
 6.6705215e-05]",0
3544,3545,"[1.9311108e-09 1.7434099e-08 1.1487252e-07 ... 6.6467905e-08 3.9348108e-12
 3.2717549e-09]",0
3545,3546,"[1.77172540e-13 1.09833765e-11 7.57641616e-10 ... 5.40426644e-12
 1.40579411e-16 5.26505380e-14]",0
3546,3547,"[2.3473852e-15 1.4923329e-12 5.3762042e-14 ... 7.4839538e-13 2.2224828e-17
 1.7966217e-13]",0
3547,3548,"[1.2280847e-15 3.4826905e-14 3.2731579e-14 ... 8.7515546e-15 5.1159239e-16
 2.1173461e-16]",0
3548,3549,"[5.4134934e-18 1.5221604e-17 4.8980750e-19 ... 8.6085968e-19 7.7915834e-21
 1.1262430e-18]",0
3549,3550,"[4.40201673e-16 8.66220520e-16 4.45147511e-17 ... 1.17440246e-14
 2.50032066e-17 4.88012442e-15]",0
3550,3551,"[3.0547544e-15 1.9667305e-15 1.6237957e-14 ... 3.7615569e-15 3.8179193e-13
 3.7837896e-16]",0
3551,3552,"[8.9812864e-18 2.6478124e-19 7.5303804e-19 ... 2.2611780e-18 5.9452992e-14
 8.1548798e-17]",0
3552,3553,"[2.4058023e-16 2.1568422e-17 6.4777294e-15 ... 2.4070978e-15 1.2452039e-15
 9.1524332e-15]",0
3553,3554,"[5.6130292e-14 5.8319116e-13 1.1479779e-12 ... 7.8876975e-14 3.0779765e-13
 4.1737821e-13]",0
3554,3555,"[3.1317817e-14 5.5924453e-11 6.5075311e-13 ... 4.3585812e-12 3.2903836e-18
 1.6779238e-11]",0
3555,3556,"[4.2148012e-15 2.6204773e-14 1.6351437e-13 ... 4.4158361e-11 1.3336867e-18
 1.8687753e-13]",0
3556,3557,"[6.9191879e-07 2.0945110e-06 1.5279613e-06 ... 3.6304119e-08 6.7249508e-05
 1.1633565e-06]",0
3557,3558,"[1.5450610e-13 5.6650162e-12 4.0599100e-12 ... 1.1089221e-10 1.9754658e-17
 8.8994751e-13]",0
3558,3559,"[6.3075006e-14 1.2991060e-11 1.0117699e-11 ... 1.2279616e-12 1.5967855e-18
 2.2686323e-11]",0
3559,3560,"[1.5179161e-13 7.7570290e-11 6.0878620e-12 ... 2.6553358e-13 5.1304028e-17
 5.9668021e-11]",0
3560,3561,"[1.2565030e-15 8.0688210e-18 2.1213654e-15 ... 7.2524126e-16 6.1764695e-16
 6.6022573e-14]",0
3561,3562,"[1.3290568e-15 1.9355322e-13 7.2749510e-13 ... 5.9023162e-15 3.4445964e-19
 3.9647464e-14]",0
3562,3563,"[5.5817211e-16 3.4665512e-15 2.9637610e-17 ... 2.3093354e-15 2.1733676e-18
 5.3374931e-13]",0
3563,3564,"[1.8246487e-14 2.4349380e-11 5.0468386e-13 ... 2.5325870e-11 8.5304898e-14
 5.4861654e-13]",0
3564,3565,"[2.1089017e-13 7.8854566e-14 4.1052862e-11 ... 1.4398201e-13 6.4862534e-17
 9.0014298e-12]",0
3565,3566,"[6.0912003e-14 5.7584593e-14 1.6625480e-13 ... 2.8993303e-15 1.5195381e-17
 1.3895852e-13]",0
3566,3567,"[4.5087987e-15 4.1588031e-16 5.0813803e-16 ... 9.4619842e-18 1.9366662e-16
 2.9227242e-17]",0
3567,3568,"[8.5681157e-16 2.7704813e-13 8.0685250e-15 ... 9.5184040e-15 2.7506648e-19
 3.8670445e-13]",0
3568,3569,"[2.2309847e-14 1.1488183e-13 1.5632642e-10 ... 9.7871862e-16 1.0399742e-15
 1.1776039e-13]",0
3569,3570,"[1.0683384e-11 1.1153851e-10 2.2936609e-13 ... 1.2362965e-10 2.3214453e-10
 6.9258078e-11]",0
3570,3571,"[1.8031356e-15 8.0512150e-15 1.6827306e-12 ... 5.5666721e-14 3.9416326e-12
 7.7202272e-12]",0
3571,3572,"[6.0058597e-10 6.8583711e-10 1.2373863e-09 ... 9.1969952e-11 1.2005053e-10
 9.5053146e-11]",0
3572,3573,"[8.5550473e-09 1.9905907e-03 1.9145291e-06 ... 3.8659214e-06 8.3559576e-10
 6.4954457e-07]",0
3573,3574,"[3.0866738e-15 5.7953710e-14 1.0045660e-13 ... 2.1723121e-13 5.8651891e-16
 1.2827079e-12]",0
3574,3575,"[1.1788415e-14 6.8133888e-12 6.4714414e-12 ... 6.8072799e-13 2.9743962e-17
 6.0674248e-12]",0
3575,3576,"[2.3820055e-15 1.2704387e-12 3.5521516e-11 ... 6.1699829e-12 9.2124925e-18
 1.5412091e-12]",0
3576,3577,"[1.42793493e-08 8.72669492e-09 3.29093153e-09 ... 6.91740387e-10
 9.10260756e-11 1.02112566e-07]",0
3577,3578,"[2.0908412e-14 3.7528823e-13 3.5280020e-13 ... 1.3008127e-11 4.7443074e-12
 5.5949570e-13]",0
3578,3579,"[1.9648867e-14 4.6106572e-14 6.9569073e-12 ... 8.6676439e-12 2.8708776e-17
 2.9966145e-14]",0
3579,3580,"[9.3953174e-15 5.5249138e-13 1.4842456e-12 ... 1.0811146e-13 5.5641581e-17
 1.4865850e-13]",0
3580,3581,"[4.2084713e-15 1.0062399e-10 2.7240835e-12 ... 4.5739694e-16 3.4566589e-16
 1.7024789e-15]",0
3581,3582,"[8.8957831e-15 1.0361308e-12 2.7012095e-12 ... 1.2384080e-12 5.9176493e-14
 3.9816976e-11]",0
3582,3583,"[8.6222492e-14 7.3747795e-13 1.5931414e-13 ... 1.1487071e-14 2.7723340e-13
 6.3201105e-13]",0
3583,3584,"[2.1479622e-08 1.2252319e-07 3.1283353e-06 ... 4.3907104e-08 4.2629570e-05
 7.2064938e-07]",0
3584,3585,"[6.6386811e-16 2.1352183e-13 1.4003523e-14 ... 4.1963022e-12 6.8920218e-19
 9.9578269e-15]",0
3585,3586,"[8.3302580e-18 2.5859036e-19 7.6442413e-19 ... 2.1084538e-18 6.5868236e-14
 8.1689532e-17]",0
3586,3587,"[1.5897928e-07 1.1686996e-06 2.9704145e-06 ... 3.7481436e-06 9.5424276e-08
 3.6376300e-06]",0
3587,3588,"[5.3367724e-16 4.4682497e-17 9.0227830e-15 ... 8.1169351e-14 5.1864990e-19
 3.6280969e-14]",0
3588,3589,"[7.82920769e-15 1.64686143e-14 2.49795048e-14 ... 4.29578350e-15
 1.10050485e-13 7.55126257e-12]",0
3589,3590,"[1.43081727e-15 1.27809335e-14 4.73162328e-14 ... 1.32454865e-13
 2.04789068e-11 1.70156826e-17]",0
3590,3591,"[1.6895494e-11 9.2068289e-12 7.0328071e-12 ... 9.0152269e-12 9.8486008e-10
 8.6823327e-13]",0
3591,3592,"[3.3136932e-14 6.6890181e-11 2.0413682e-13 ... 7.0286692e-14 1.8517767e-16
 1.1054280e-12]",0
3592,3593,"[1.8028535e-15 4.0473980e-13 1.0893165e-11 ... 1.4067265e-10 1.8087461e-12
 7.3242854e-15]",0
3593,3594,"[1.22389885e-11 7.80960539e-12 6.80809090e-11 ... 2.32299358e-12
 4.72415884e-09 1.75876653e-12]",0
3594,3595,"[1.6132195e-14 3.3677579e-14 4.6621063e-14 ... 1.6146948e-13 5.5014732e-10
 3.1924010e-13]",0
3595,3596,"[3.9882662e-14 3.4957783e-12 1.3968930e-13 ... 3.1332813e-14 2.1380687e-15
 1.9633379e-12]",0
3596,3597,"[1.8774773e-14 5.8358029e-14 6.1815234e-13 ... 2.0578048e-11 7.6459936e-11
 3.7549515e-13]",0
3597,3598,"[6.7056359e-14 4.5788733e-12 8.8755274e-11 ... 7.6089710e-13 2.4370222e-12
 9.2738026e-11]",0
3598,3599,"[2.6806649e-15 2.6230176e-14 7.2280286e-15 ... 3.3643617e-14 1.0545537e-19
 5.8633865e-13]",0
3599,3600,"[8.5843799e-15 3.0265771e-17 5.0236375e-16 ... 6.0642823e-18 3.8029295e-11
 6.3924962e-16]",0
3600,3601,"[5.1465993e-15 1.2881281e-13 2.5155386e-12 ... 1.3158009e-13 2.3872817e-15
 1.5549057e-13]",0
3601,3602,"[3.5366463e-15 1.9183438e-14 6.8049932e-12 ... 2.2567416e-15 5.4307213e-17
 9.5835872e-13]",0
3602,3603,"[6.6092938e-16 4.5966759e-15 1.4344885e-17 ... 3.7436590e-17 6.6464486e-12
 1.2962836e-17]",0
3603,3604,"[1.7520425e-13 3.5515552e-11 6.5425556e-12 ... 2.1816390e-12 3.2251667e-14
 8.5514634e-12]",0
3604,3605,"[6.8966547e-14 5.5819400e-14 2.9731998e-13 ... 1.9850320e-14 1.0000000e+00
 4.2376340e-13]",0
3605,3606,"[4.2703386e-15 4.2708765e-15 6.6429284e-16 ... 1.2063995e-14 1.8264960e-17
 2.1050437e-14]",0
3606,3607,"[1.3815644e-13 3.0412857e-14 7.7869311e-14 ... 3.6208745e-13 1.7074326e-14
 9.4747604e-13]",0
3607,3608,"[1.6968296e-12 1.2298616e-13 7.6901416e-11 ... 8.7261962e-11 1.3683901e-13
 2.8905738e-09]",0
3608,3609,"[2.1762736e-07 9.5286573e-08 1.5880657e-06 ... 6.6493004e-07 9.8482083e-08
 5.1193645e-09]",0
3609,3610,"[3.1273748e-15 1.9822078e-12 1.4502025e-13 ... 2.5481794e-11 3.9976504e-17
 1.7199734e-15]",0
3610,3611,"[6.6150637e-14 5.9256460e-14 5.1693675e-14 ... 1.4484056e-13 2.3661700e-19
 1.7479391e-11]",0
3611,3612,"[2.6182678e-15 1.2218203e-12 9.0270558e-14 ... 1.1811571e-11 1.1942921e-18
 1.5370827e-14]",0
3612,3613,"[1.44860296e-11 2.10013656e-11 1.43962082e-11 ... 4.52000807e-12
 2.53081166e-13 8.26075753e-12]",0
3613,3614,"[3.47902554e-14 2.29451400e-14 1.13066739e-12 ... 2.62699306e-14
 1.06875184e-20 1.48279403e-12]",0
3614,3615,"[5.1765019e-11 1.0357215e-10 4.7153087e-11 ... 6.6088949e-12 2.5869119e-11
 1.4519741e-10]",0
3615,3616,"[7.4804671e-14 2.5701861e-13 3.7891112e-13 ... 3.5799549e-12 1.2792550e-13
 4.4956978e-14]",0
3616,3617,"[2.7501138e-15 8.7725449e-15 6.4981467e-15 ... 2.8123241e-16 8.8091345e-14
 8.2229239e-15]",0
3617,3618,"[5.7368487e-15 1.2123629e-12 4.7780410e-13 ... 1.7496485e-13 1.3416279e-16
 5.1405196e-14]",0
3618,3619,"[8.1329292e-12 1.7386291e-09 3.1546583e-09 ... 9.9642974e-11 1.1925104e-15
 4.2063514e-10]",0
3619,3620,"[3.4283960e-12 2.5465163e-14 3.9961759e-13 ... 5.2767790e-11 7.9034285e-10
 9.2693891e-12]",0
3620,3621,"[2.2990350e-14 8.2102112e-12 8.2240820e-12 ... 1.4563652e-12 6.6477243e-17
 8.6237961e-12]",0
3621,3622,"[3.3021330e-15 2.0313018e-12 1.5099155e-12 ... 3.1903556e-17 2.3400015e-14
 2.7785039e-13]",0
3622,3623,"[2.37322708e-14 1.28839349e-13 1.02390678e-13 ... 3.08615777e-14
 8.19033511e-15 1.20174815e-14]",0
3623,3624,"[1.0681797e-10 9.2355665e-11 2.7539460e-10 ... 5.9353335e-11 1.5525340e-09
 3.0288654e-11]",0
3624,3625,"[2.33351987e-15 3.96873899e-15 2.41454805e-14 ... 4.50778525e-15
 7.25130930e-15 1.35366605e-11]",0
3625,3626,"[1.7783863e-15 3.1577656e-14 5.1457548e-15 ... 1.6310102e-17 5.0624283e-13
 5.7525175e-15]",0
3626,3627,"[3.0573498e-14 2.3800902e-14 9.9830734e-13 ... 2.2928123e-14 7.6096400e-21
 1.6441923e-12]",0
3627,3628,"[6.2891455e-15 7.8002356e-14 9.3139255e-14 ... 5.4174737e-13 1.0222252e-12
 2.4288659e-15]",0
3628,3629,"[2.2021211e-15 1.3652707e-13 8.0495565e-15 ... 7.7882791e-15 2.8680850e-18
 2.2738979e-14]",0
3629,3630,"[1.5123861e-15 1.1197381e-14 5.8939893e-12 ... 8.3945207e-14 1.7634787e-13
 2.1386348e-12]",0
3630,3631,"[4.2579757e-14 4.6387515e-14 1.9163705e-14 ... 1.9244894e-12 5.3662479e-17
 9.2816447e-15]",0
3631,3632,"[1.8416137e-12 2.3882146e-10 2.6471594e-11 ... 3.3365448e-12 1.5533569e-13
 7.1534272e-11]",0
3632,3633,"[1.2571532e-11 1.6346036e-07 1.1957413e-08 ... 2.2212010e-08 4.8977722e-10
 7.1914461e-09]",0
3633,3634,"[4.1015834e-15 2.7147509e-13 3.1987167e-16 ... 2.2019470e-13 1.8139810e-15
 9.0694028e-15]",0
3634,3635,"[2.9087094e-14 1.3746330e-13 1.6690328e-13 ... 5.6341406e-13 1.1921745e-12
 2.8622955e-12]",0
3635,3636,"[3.3370462e-08 8.5276405e-08 4.3127706e-08 ... 2.6907227e-07 2.4228990e-07
 5.0241903e-07]",0
3636,3637,"[2.2741583e-14 3.5160779e-13 3.4875862e-16 ... 1.1078622e-15 2.1347540e-13
 2.2823351e-15]",0
3637,3638,"[1.5119708e-15 1.2648294e-12 1.2645724e-14 ... 5.6163992e-19 1.1101552e-15
 7.0530110e-12]",0
3638,3639,"[2.5150368e-14 7.1773464e-12 1.9077147e-12 ... 5.9946069e-13 1.4528824e-17
 9.9955146e-13]",0
3639,3640,"[2.9914459e-14 2.7583762e-12 3.0434878e-12 ... 1.5113797e-11 6.0847401e-19
 8.6034391e-12]",0
3640,3641,"[6.7603012e-16 4.1254685e-14 5.8465873e-14 ... 4.2451550e-14 2.1089799e-15
 9.7395461e-17]",0
3641,3642,"[1.9990960e-16 6.5946966e-13 1.0417928e-15 ... 5.8235463e-15 4.4997287e-22
 7.2736191e-13]",0
3642,3643,"[5.9615046e-14 2.4029784e-12 1.7337398e-13 ... 7.5531768e-13 9.2432456e-10
 3.2982596e-13]",0
3643,3644,"[1.0373112e-06 7.7211206e-07 1.3936396e-05 ... 6.0598342e-07 1.4264460e-04
 2.0308930e-06]",0
3644,3645,"[3.1317817e-14 5.5924453e-11 6.5075311e-13 ... 4.3585812e-12 3.2903836e-18
 1.6779238e-11]",0
3645,3646,"[1.3959674e-15 3.6884215e-15 2.5762294e-12 ... 1.9486367e-14 1.9301626e-15
 1.8841058e-15]",0
3646,3647,"[8.3913523e-07 2.5380817e-07 1.5216926e-07 ... 4.9432788e-07 5.5328951e-07
 6.7044380e-07]",0
